nidx,fips,date,precipitation,wind_gust,elevation,population
62,125,09/16/2021,1.4,0.0,72,15568
62,125,09/17/2021,0.02,0.0,72,15568
62,125,09/18/2021,0.13,0.0,72,15568
62,125,09/19/2021,0.02,0.0,72,15568
62,125,09/20/2021,0.0,0.0,72,15568
62,125,09/21/2021,0.16,29.8,72,15568
62,125,09/22/2021,0.01,26.4,72,15568
62,125,09/23/2021,0.0,19.7,72,15568
62,125,09/24/2021,0.0,0.0,72,15568
62,125,09/25/2021,0.0,0.0,72,15568
62,125,09/26/2021,0.0,0.0,72,15568
62,125,09/27/2021,0.14,0.0,72,15568
63,127,08/22/2021,0.0,0.0,154,13904
63,127,08/23/2021,0.0,0.0,154,13904
63,127,08/24/2021,0.0,0.0,154,13904
63,127,08/25/2021,0.2,0.0,154,13904
63,127,08/26/2021,0.07,38.0,154,13904
63,127,08/27/2021,0.05,31.1,154,13904
63,127,08/28/2021,0.18,33.3,154,13904
63,127,08/29/2021,0.34,31.1,154,13904
63,127,08/30/2021,0.17,32.2,154,13904
63,127,08/31/2021,0.0,0.0,154,13904
63,127,09/01/2021,0.0,0.0,154,13904
63,127,09/02/2021,0.3,24.9,154,13904
63,127,09/03/2021,0.0,0.0,154,13904
63,127,09/04/2021,0.03,0.0,154,13904
63,127,09/05/2021,0.51,25.3,154,13904
63,127,09/06/2021,0.13,0.0,154,13904
63,127,09/07/2021,0.0,0.0,154,13904
63,127,09/08/2021,0.0,0.0,154,13904
63,127,09/09/2021,0.0,16.1,154,13904
63,127,09/10/2021,0.0,0.0,154,13904
63,127,09/11/2021,0.0,0.0,154,13904
63,127,09/12/2021,0.15,32.2,154,13904
63,127,09/13/2021,0.06,0.0,154,13904
63,127,09/14/2021,0.77,23.0,154,13904
63,127,09/15/2021,1.07,29.8,154,13904
63,127,09/16/2021,0.04,0.0,154,13904
63,127,09/17/2021,1.3,0.0,154,13904
63,127,09/18/2021,0.78,0.0,154,13904
63,127,09/19/2021,0.18,0.0,154,13904
63,127,09/20/2021,0.0,0.0,154,13904
63,127,09/21/2021,0.87,41.4,154,13904
63,127,09/22/2021,0.01,29.8,154,13904
63,127,09/23/2021,0.0,0.0,154,13904
63,127,09/24/2021,0.0,0.0,154,13904
63,127,09/25/2021,0.0,0.0,154,13904
63,127,09/26/2021,0.0,0.0,154,13904
63,127,09/27/2021,0.0,0.0,154,13904
